"suite","experiment","replicate","time","resp"
"Fal","19","2",71.03333333,10.58578936
"Fal","19","2",72.03333333,10.9380484
"Fal","19","2",73.03333333,4.756848326
"Fal","19","2",74.03333333,6.246366489
"Fal","19","3",2,9.529012262
"Fal","19","3",3,9.081255895
"Fal","19","3",4,9.147323233
"Fal","19","3",5,9.573157256
"Fal","19","3",6,10.05665005
"Fal","19","3",7,11.01372553
"Fal","19","3",8,11.61824167
"Fal","19","3",9,11.5011223
"Fal","19","3",10,13.33118756
"Fal","19","3",11,14.75403777
"Fal","19","3",12,15.69759948
"Fal","19","3",13,17.46249832
"Fal","19","3",14,19.50037538
"Fal","19","3",15,17.96400947
"Fal","19","3",16,15.63994071
"Fal","19","3",17,15.21350607
"Fal","19","3",18,15.07326313
"Fal","19","3",19,14.98887712
"Fal","19","3",20,14.39547231
"Fal","19","3",21,15.62943
"Fal","19","3",22,14.43391149
"Fal","19","3",23,14.86515102
"Fal","19","3",24,14.91740428
"Fal","19","3",25,14.61109207
"Fal","19","3",26,14.91740428
"Fal","19","3",27,14.28976457
"Fal","19","3",28,15.63994071
"Fal","19","3",29,15.14203323
"Fal","19","3",30,13.4813406
"Fal","19","3",31,14.4050821
"Fal","19","3",32,14.69667931
"Fal","19","3",33,13.89576299
"Fal","19","3",34,13.29755328
"Fal","19","3",35,13.01106127
"Fal","19","3",36,13.44170019
"Fal","19","3",37,11.10291643
"Fal","19","3",38,11.32153926
"Fal","19","3",39,13.52278284
"Fal","19","3",40,16.15886962
"Fal","19","3",41,14.72550869
"Fal","19","3",42,13.50176141
"Fal","19","3",43,11.4074268
"Fal","19","3",44,12.04077233
"Fal","19","3",45,11.87860704
"Fal","19","3",46,12.15759139
"Fal","19","3",47,12.56240399
"Fal","19","3",48,12.7062506
"Fal","19","3",49,12.63988296
"Fal","19","3",50,12.42186074
"Fal","19","3",51,12.42786686
"Fal","19","3",52,12.08942191
"Fal","19","3",55,12.68853254
"Fal","19","3",56,12.73898396
"Fal","19","3",57,13.01106127
"Fal","19","3",58,12.45369319
"Fal","19","3",59,13.27533063
"Fal","19","3",60,12.45369319
"Fal","19","3",61,12.0494812
"Fal","19","3",62,11.57139392
"Fal","19","3",63,11.27469151
"Fal","19","3",64,11.47769842
"Fal","19","3",65,11.54797005
"Fal","19","3",66,11.52454617
"Fal","19","3",67,11.50893026
"Fal","19","3",68,11.44646659
"Fal","19","3",69,11.18640152
"Fal","19","3",70,11.30592334
"Fal","19","3",71,10.9779891
"Fal","19","3",72,10.95426492
"Fal","19","3",73,1.66369569
"Fal","19","3",74,2.96492194
"Fal","20","1",1.933333333,7.882434019
"Fal","20","1",2.933333333,7.0271623
"Fal","20","1",3.933333333,7.394736943
"Fal","20","1",4.933333333,7.433176122
"Fal","20","1",5.933333333,8.570134945
"Fal","20","1",6.933333333,8.097453173
"Fal","20","1",7.933333333,9.027200801
"Fal","20","1",8.933333333,9.159335477
"Fal","20","1",9.933333333,10.56596916
"Fal","20","1",10.93333333,12.01644753
"Fal","20","1",11.93333333,12.43627543
"Fal","20","1",12.93333333,13.79305831
"Fal","20","1",13.93333333,16.00030801
"Fal","20","1",14.93333333,18.2718232
"Fal","20","1",15.93333333,20.9283308
"Fal","20","1",16.93333333,24.16082546
"Fal","20","1",17.93333333,29.07893815
"Fal","20","1",18.93333333,34.47724026
"Fal","20","1",19.93333333,41.15995149
"Fal","20","1",20.93333333,49.27662425
"Fal","20","1",21.93333333,58.58130787
"Fal","20","1",22.93333333,67.88418965
"Fal","20","1",23.93333333,78.43514351
"Fal","20","1",24.93333333,88.24854563
"Fal","20","1",25.93333333,96.70696672
"Fal","20","1",26.93333333,106.4573046
"Fal","20","1",27.93333333,106.1786205
"Fal","20","1",28.93333333,99.86858914
"Fal","20","1",29.93333333,86.37403507
"Fal","20","1",30.93333333,77.64473791
"Fal","20","1",31.93333333,64.66340693
"Fal","20","1",32.93333333,53.81815312
"Fal","20","1",33.93333333,42.20201359
"Fal","20","1",34.93333333,30.64923865
"Fal","20","1",35.93333333,21.92474638
"Fal","20","1",36.93333333,15.92463087
"Fal","20","1",37.93333333,14.19696999
"Fal","20","1",38.93333333,16.93365931
"Fal","20","1",39.93333333,15.60030031
"Fal","20","1",40.93333333,13.58824956
"Fal","20","1",41.93333333,12.43627543
"Fal","20","1",42.93333333,10.77498219
"Fal","20","1",43.93333333,10.38128092
"Fal","20","1",44.93333333,9.711898666
"Fal","20","1",45.93333333,10.29209001
"Fal","20","1",46.93333333,10.25004716
"Fal","20","1",47.93333333,9.659044796
"Fal","20","1",48.93333333,9.348528308
"Fal","20","1",49.93333333,9.153329355
"Fal","20","1",50.93333333,9.226303733
"Fal","20","1",51.93333333,9.554237973
"Fal","20","1",52.93333333,9.225402814
"Fal","20","1",53.93333333,8.173130306
"Fal","20","1",54.93333333,8.059614607
"Fal","20","1",55.93333333,9.125400889
"Fal","20","1",56.93333333,9.454236048
"Fal","20","1",57.93333333,9.062336612
"Fal","20","1",58.93333333,8.612778409
"Fal","20","1",59.93333333,8.048803588
"Fal","20","1",60.93333333,8.262020906
"Fal","20","1",61.93333333,8.484547712
"Fal","20","1",62.93333333,8.828998787
"Fal","20","1",63.93333333,8.792962057
"Fal","20","1",64.93333333,9.251529443
"Fal","20","1",65.93333333,9.213690877
"Fal","20","1",66.93333333,9.472254413
"Fal","20","1",67.93333333,9.100175179
"Fal","20","1",68.93333333,9.401382178
"Fal","20","1",69.93333333,9.248526383
"Fal","20","2",1.933333333,8.091747358
"Fal","20","2",2.933333333,7.171309219
"Fal","20","2",3.933333333,7.625372014
"Fal","20","2",4.933333333,9.066540897
"Fal","20","2",5.933333333,7.530174986
"Fal","20","2",6.933333333,8.467430265
"Fal","20","2",7.933333333,9.529012262
"Fal","20","2",8.933333333,9.510092979
"Fal","20","2",9.933333333,11.10381735
"Fal","20","2",10.93333333,11.97590621
"Fal","20","2",11.93333333,12.88913701
"Fal","20","2",12.93333333,14.12639806
"Fal","20","2",13.93333333,16.54476293
"Fal","20","2",14.93333333,18.33909177
"Fal","20","2",15.93333333,21.63735346
"Fal","20","2",16.93333333,24.9085876
"Fal","20","2",17.93333333,29.21137313
"Fal","20","2",18.93333333,33.94539819
"Fal","20","2",19.93333333,41.72813059
"Fal","20","2",20.93333333,49.53128381
"Fal","20","2",21.93333333,60.46602884
"Fal","20","2",22.93333333,70.87613914
"Fal","20","2",23.93333333,83.80791961
"Fal","20","2",24.93333333,92.82911429
"Fal","20","2",25.93333333,106.4146611
"Fal","20","2",26.93333333,108.5095963
"Fal","20","2",27.93333333,112.0240784
"Fal","20","2",28.93333333,111.1144513
"Fal","20","2",29.93333333,100.3478776
"Fal","20","2",30.93333333,87.94613741
"Fal","20","2",31.93333333,70.43258706
"Fal","20","2",32.93333333,52.65807073
"Fal","20","2",33.93333333,37.89802684
"Fal","20","2",34.93333333,27.77110516
"Fal","20","2",35.93333333,18.41116523
"Fal","20","2",36.93333333,16.24896144
"Fal","20","2",37.93333333,16.66338383
"Fal","20","2",38.93333333,16.52043814
"Fal","20","2",39.93333333,15.99730495
"Fal","20","2",40.93333333,13.91768533
"Fal","20","2",41.93333333,13.11556779
"Fal","20","2",42.93333333,10.89029973
"Fal","20","2",43.93333333,10.70951547
"Fal","20","2",44.93333333,10.29989797
"Fal","20","2",45.93333333,10.79660423
"Fal","20","2",46.93333333,11.06507787
"Fal","20","2",47.93333333,10.1875835
"Fal","20","2",48.93333333,10.29209001
"Fal","20","2",49.93333333,10.40560571
"Fal","20","2",50.93333333,9.555739504
"Fal","20","2",51.93333333,9.226303733
"Fal","20","2",52.93333333,10.53173427
"Fal","20","2",53.93333333,9.323302597
"Fal","20","2",54.93333333,9.163539762
"Fal","20","2",55.93333333,9.875865786
"Fal","20","2",56.93333333,10.18097676
"Fal","20","2",57.93333333,9.83802722
"Fal","20","2",58.93333333,9.297476274
"Fal","20","2",59.93333333,8.854224498
"Fal","20","2",60.93333333,9.483666044
"Fal","20","2",61.93333333,10.22902574
"Fal","20","2",62.93333333,10.10920361
"Fal","20","2",63.93333333,7.750299344
"Fal","20","2",64.93333333,8.410972722
"Fal","20","2",65.93333333,7.162300037
"Fal","20","2",66.93333333,7.89925116
"Fal","20","2",67.93333333,10.15454983
"Fal","20","2",68.93333333,10.89750707
"Fal","20","2",69.93333333,11.05967236
"Fal","20","3",1.95,8.193851425
"Fal","20","3",2.95,7.392034189
"Fal","20","3",3.95,7.72146996
"Fal","20","3",4.95,7.297437773
"Fal","20","3",5.95,7.897749629
"Fal","20","3",6.95,8.302862533
"Fal","20","3",7.95,9.435617071
"Fal","20","3",8.95,9.501684409
"Fal","20","3",9.95,10.6023062
"Fal","20","3",10.95,11.72755308
"Fal","20","3",11.95,12.73057539
"Fal","20","3",12.95,13.80356902
"Fal","20","3",13.95,15.00389243
"Fal","20","3",14.95,17.708449
"Fal","20","3",15.95,20.17035825
"Fal","20","3",16.95,25.02030146
"Fal","20","3",17.95,30.86666025
"Fal","20","3",18.95,36.40070071
"Fal","20","3",19.95,45.78916973
"Fal","20","3",20.95,54.80736135
"Fal","20","3",21.95,64.7850309
"Fal","20","3",22.95,77.3483358
"Fal","20","3",23.95,86.78275165
"Fal","20","3",24.95,95.49042678
"Fal","20","3",25.95,100.2950238
"Fal","20","3",26.95,103.1755597
"Fal","20","3",27.95,103.517308
"Fal","20","3",28.95,94.48289988
"Fal","20","3",29.95,82.18536585
"Fal","20","3",30.95,71.64702485
"Fal","20","3",31.95,59.54228733
"Fal","20","3",32.95,49.88084009
"Fal","20","3",33.95,41.61431459
"Fal","20","3",34.95,30.87627004
"Fal","20","3",35.95,24.79747435
"Fal","20","3",36.95,19.54271854
"Fal","20","3",37.95,16.10181146
"Fal","20","3",38.95,15.72732978
"Fal","20","3",39.95,15.22371648
"Fal","20","3",40.95,12.75850386
"Fal","20","3",41.95,12.19482935
"Fal","20","3",42.95,10.3260246
"Fal","20","3",43.95,9.83802722
"Fal","20","3",44.95,9.201378328
"Fal","20","3",45.95,10.12572045
"Fal","20","3",46.95,9.882172214
"Fal","20","3",47.95,9.039213044
"Fal","20","3",48.95,9.375555855
"Fal","20","3",49.95,9.541625118
"Fal","20","3",50.95,8.346106609
"Fal","20","3",51.95,8.066221341
"Fal","20","3",52.95,7.572518143
"Fal","20","3",53.95,8.589354534
"Fal","20","3",54.95,8.43800027
"Fal","20","3",55.95,9.105280382
"Fal","20","3",56.95,8.847017152
"Fal","20","3",57.95,9.063237531
"Fal","20","3",58.95,8.604369838
"Fal","20","3",59.95,6.651179086
"Fal","20","3",60.95,7.303443895
"Fal","20","3",61.95,6.950584249
"Fal","20","3",62.95,7.437981019
"Fal","20","3",63.95,7.923275646
"Fal","20","3",64.95,10.54704988
"Fal","20","3",65.95,9.667753672
"Fal","20","3",66.95,10.85095963
"Fal","20","3",67.95,10.65245731
"Fal","20","3",68.95,9.427809113
"Fal","21","1",1.833333333,7.448491732
"Fal","21","1",2.833333333,6.31063199
"Fal","21","1",3.833333333,7.448491732
"Fal","21","1",4.833333333,7.530174986
"Fal","21","1",5.833333333,7.908260342
"Fal","21","1",6.833333333,8.402564152
"Fal","21","1",7.833333333,9.043417329
"Fal","21","1",8.833333333,9.201078022
"Fal","21","1",9.833333333,10.10469902
"Fal","21","1",10.83333333,11.8224498
"Fal","21","1",11.83333333,11.51974127
"Fal","21","1",12.83333333,11.47769842
"Fal","21","1",13.83333333,13.95342176
"Fal","21","1",14.83333333,16.09039983
"Fal","21","1",15.83333333,18.49164726
"Fal","21","1",16.83333333,21.70221957
"Fal","21","1",17.83333333,26.0987006
"Fal","21","1",18.83333333,30.9627582
"Fal","21","1",19.83333333,35.7331203
"Fal","21","1",20.83333333,41.65245346
"Fal","21","1",21.83333333,50.05141394
"Fal","21","1",22.83333333,57.48759312
"Fal","21","1",23.83333333,68.42173754
"Fal","21","1",24.83333333,77.985285
"Fal","21","1",25.83333333,87.11489018
"Fal","21","1",26.83333333,93.45315033
"Fal","21","1",27.83333333,99.99171463
"Fal","21","1",28.83333333,105.5287582
"Fal","21","1",29.83333333,107.7834562
"Fal","21","1",30.83333333,106.7513042
"Fal","21","1",31.83333333,99.57699193
"Fal","21","1",32.83333333,91.38554296
"Fal","21","1",33.83333333,72.5827786
"Fal","21","1",34.83333333,58.557884
"Fal","21","1",35.83333333,43.55519279
"Fal","21","1",36.83333333,30.97627197
"Fal","21","1",37.83333333,19.12439217
"Fal","21","1",38.83333333,16.40031571
"Fal","21","1",39.83333333,15.63393459
"Fal","21","1",40.83333333,13.50746723
"Fal","21","1",41.83333333,12.74468978
"Fal","21","1",42.83333333,10.90561534
"Fal","21","1",43.83333333,10.04283597
"Fal","21","1",44.83333333,9.421202379
"Fal","21","1",45.83333333,10.53713978
"Fal","21","1",46.83333333,9.245223016
"Fal","21","1",47.83333333,9.859649258
"Fal","21","1",48.83333333,9.632617861
"Fal","21","1",49.83333333,9.566250217
"Fal","21","1",50.83333333,8.113669702
"Fal","21","1",51.83333333,8.005559513
"Fal","21","1",54.83333333,7.616963444
"Fal","21","1",55.83333333,7.591437427
"Fal","21","1",56.83333333,7.956909927
"Fal","21","1",57.83333333,8.062317362
"Fal","21","1",58.83333333,7.822673109
"Fal","21","1",59.83333333,7.524469171
"Fal","21","1",60.83333333,6.184803742
"Fal","21","1",61.83333333,3.967643945
"Fal","21","1",62.83333333,6.500125128
"Fal","21","1",63.83333333,5.62172984
"Fal","21","1",64.83333333,9.966858529
"Fal","21","1",65.83333333,8.353313955
"Fal","21","1",66.83333333,8.594760044
"Fal","21","1",67.83333333,8.714882476
"Fal","21","1",68.83333333,8.478841897
"Fal","21","1",69.83333333,8.652418811
"Fal","21","1",70.83333333,8.384545787
"Fal","21","2",1.866666667,8.297457024
"Fal","21","2",2.866666667,7.495639787
"Fal","21","2",3.866666667,7.816066375
"Fal","21","2",4.866666667,7.98964329
"Fal","21","2",5.866666667,7.983937475
"Fal","21","2",6.866666667,8.065020117
"Fal","21","2",7.866666667,8.741309412
"Fal","21","2",8.866666667,8.741309412
"Fal","21","2",9.866666667,10.24314012
"Fal","21","2",10.86666667,11.17138622
"Fal","21","2",11.86666667,10.854263
"Fal","21","2",12.86666667,13.92819605
"Fal","21","2",13.86666667,16.18409533
"Fal","21","2",14.86666667,17.76610776
"Fal","21","2",15.86666667,20.01540031
"Fal","21","2",16.86666667,23.24369068
"Fal","21","2",17.86666667,26.73925347
"Fal","21","2",18.86666667,31.3924962
"Fal","21","2",19.86666667,36.93854891
"Fal","21","2",20.86666667,44.28193351
"Fal","21","2",21.86666667,52.33494138
"Fal","21","2",22.86666667,61.62280786
"Fal","21","2",23.86666667,73.49090419
"Fal","21","2",24.86666667,84.68271122
"Fal","21","2",25.86666667,94.63245231
"Fal","21","2",26.86666667,104.6353476
"Fal","21","2",27.86666667,108.7180087
"Fal","21","2",28.86666667,110.6021291
"Fal","21","2",29.86666667,108.7777696
"Fal","21","2",30.86666667,97.80278361
"Fal","21","2",31.86666667,85.70255068
"Fal","21","2",32.86666667,67.96767475
"Fal","21","2",33.86666667,49.00274511
"Fal","21","2",34.86666667,34.09975552
"Fal","21","2",35.86666667,23.80045816
"Fal","21","2",36.86666667,17.33426762
"Fal","21","2",37.86666667,13.6293915
"Fal","21","2",38.86666667,13.8122779
"Fal","21","2",39.86666667,13.79666198
"Fal","21","2",40.86666667,12.03266406
"Fal","21","2",41.86666667,10.90471442
"Fal","21","2",42.86666667,9.320900148
"Fal","21","2",43.86666667,8.661427994
"Fal","21","2",44.86666667,9.183359963
"Fal","21","2",45.86666667,9.315494639
"Fal","21","2",46.86666667,10.68519068
"Fal","21","2",47.86666667,9.219997305
"Fal","21","2",48.86666667,8.958130402
"Fal","21","2",49.86666667,8.010965022
"Fal","21","2",50.86666667,7.466810403
"Fal","21","2",51.86666667,7.054189847
"Fal","21","2",54.86666667,7.067703621
"Fal","21","2",55.86666667,7.076712803
"Fal","21","2",56.86666667,6.923556702
"Fal","21","2",57.86666667,7.269809614
"Fal","21","2",58.86666667,6.142460585
"Fal","21","2",59.86666667,6.626253682
"Fal","21","2",60.86666667,6.707336324
"Fal","21","2",61.86666667,6.109727222
"Fal","21","2",62.86666667,5.064061447
"Fal","21","2",63.86666667,8.33529559
"Fal","21","2",64.86666667,7.94369646
"Fal","21","2",65.86666667,7.423566327
"Fal","21","2",66.86666667,7.91306524
"Fal","21","2",67.86666667,7.882434019
"Fal","21","2",68.86666667,7.610957322
"Fal","21","2",69.86666667,7.951504418
"Fal","21","2",70.86666667,7.356297765
"Fal","21","3",1.866666667,7.577323041
"Fal","21","3",2.866666667,6.144863033
"Fal","21","3",3.866666667,6.558684813
"Fal","21","3",4.866666667,7.13977708
"Fal","21","3",5.866666667,7.183321462
"Fal","21","3",6.866666667,7.59654263
"Fal","21","3",7.866666667,8.627193101
"Fal","21","3",8.866666667,8.530194236
"Fal","21","3",9.866666667,10.16716269
"Fal","21","3",10.86666667,10.61642058
"Fal","21","3",11.86666667,12.62787071
"Fal","21","3",12.86666667,12.84829538
"Fal","21","3",13.86666667,14.26063488
"Fal","21","3",14.86666667,16.35587041
"Fal","21","3",15.86666667,18.23458525
"Fal","21","3",16.86666667,21.13554199
"Fal","21","3",17.86666667,24.13740158
"Fal","21","3",18.86666667,28.46000732
"Fal","21","3",19.86666667,33.95771074
"Fal","21","3",20.86666667,41.38458044
"Fal","21","3",21.86666667,47.5504649
"Fal","21","3",22.86666667,56.68277283
"Fal","21","3",23.86666667,65.69015343
"Fal","21","3",24.86666667,76.78075731
"Fal","21","3",25.86666667,87.01278611
"Fal","21","3",26.86666667,92.91470152
"Fal","21","3",27.86666667,102.0464088
"Fal","21","3",28.86666667,107.5516199
"Fal","21","3",29.86666667,108.8441373
"Fal","21","3",30.86666667,106.2864304
"Fal","21","3",31.86666667,97.7135927
"Fal","21","3",32.86666667,81.39045566
"Fal","21","3",33.86666667,65.54300345
"Fal","21","3",34.86666667,45.68586444
"Fal","21","3",35.86666667,29.1753364
"Fal","21","3",36.86666667,18.61657459
"Fal","21","3",37.86666667,14.79908368
"Fal","21","3",38.86666667,14.56934953
"Fal","21","3",39.86666667,13.64590833
"Fal","21","3",40.86666667,11.8813098
"Fal","21","3",41.86666667,11.83806572
"Fal","21","3",42.86666667,9.89088109
"Fal","21","3",43.86666667,10.08187576
"Fal","21","3",44.86666667,10.222419
"Fal","21","3",45.86666667,9.573157256
"Fal","21","3",46.86666667,10.395095
"Fal","21","3",47.86666667,8.35901977
"Fal","21","3",48.86666667,8.270429476
"Fal","21","3",49.86666667,8.341902324
"Fal","21","3",50.86666667,7.380322252
"Fal","21","3",51.86666667,7.423566327
"Fal","21","3",52.86666667,7.045180665
"Fal","21","3",53.86666667,7.130767898
"Fal","21","3",54.86666667,7.399541841
"Fal","21","3",55.86666667,6.087804878
"Fal","21","3",56.86666667,7.397439698
"Fal","21","3",57.86666667,6.99112557
"Fal","21","3",58.86666667,6.180299151
"Fal","21","3",59.86666667,7.780329952
"Fal","21","3",60.86666667,7.255394922
"Fal","21","3",61.86666667,7.622068647
"Fal","21","3",62.86666667,7.231370435
"Fal","21","3",63.86666667,6.774905192
"Fal","21","3",64.86666667,7.274614511
"Fal","21","3",65.86666667,7.183321462
"Fal","21","3",66.86666667,7.481225095
"Fal","21","3",67.86666667,7.586332223
"Fal","21","3",68.86666667,7.647594664
"Fal","22","1",1.766666667,9.051225287
"Fal","22","1",2.766666667,8.254212948
"Fal","22","1",3.766666667,8.092047664
"Fal","22","1",4.766666667,8.410972722
"Fal","22","1",5.766666667,9.156933028
"Fal","22","1",6.766666667,9.540123588
"Fal","22","1",7.766666667,10.91612605
"Fal","22","1",8.766666667,10.63804262
"Fal","22","1",9.766666667,11.3677864
"Fal","22","1",10.76666667,12.85640364
"Fal","22","1",11.76666667,14.23330702
"Fal","22","1",12.76666667,15.3972934
"Fal","22","1",13.76666667,16.94206788
"Fal","22","1",14.76666667,19.33971163
"Fal","22","1",15.76666667,22.33736693
"Fal","22","1",16.76666667,25.84794502
"Fal","22","1",17.76666667,29.27143435
"Fal","22","1",18.76666667,37.14035459
"Fal","22","1",19.76666667,42.00891678
"Fal","22","1",20.76666667,53.37910563
"Fal","22","1",21.76666667,60.62579167
"Fal","22","1",22.76666667,71.20407338
"Fal","22","1",23.76666667,80.7607138
"Fal","22","1",24.76666667,88.85756637
"Fal","22","1",25.76666667,92.04621634
"Fal","22","1",26.76666667,94.13694727
"Fal","22","1",27.76666667,92.84563112
"Fal","22","1",28.76666667,88.98399523
"Fal","22","1",29.76666667,80.63668739
"Fal","22","1",30.76666667,72.8887905
"Fal","22","1",31.76666667,65.96012859
"Fal","22","1",32.76666667,58.31433577
"Fal","22","1",33.76666667,51.86045777
"Fal","22","1",34.76666667,47.05435925
"Fal","22","1",35.76666667,42.32033419
"Fal","22","1",36.76666667,39.29535103
"Fal","22","1",37.76666667,33.49163571
"Fal","22","1",38.76666667,29.75552775
"Fal","22","1",39.76666667,27.95609371
"Fal","22","1",40.76666667,22.51244538
"Fal","22","1",41.76666667,19.25682715
"Fal","22","1",42.76666667,15.51981828
"Fal","22","1",43.76666667,13.52668682
"Fal","22","1",44.76666667,11.4813021
"Fal","22","1",45.76666667,10.86357249
"Fal","22","1",46.76666667,9.89778813
"Fal","22","1",47.76666667,9.497179818
"Fal","22","1",48.76666667,8.901072247
"Fal","22","1",49.76666667,8.728095944
"Fal","22","1",50.76666667,8.075831136
"Fal","22","1",51.76666667,7.940693399
"Fal","22","1",52.76666667,7.64248946
"Fal","22","1",53.76666667,8.075831136
"Fal","22","1",54.76666667,7.616362831
"Fal","22","1",55.76666667,7.589335284
"Fal","22","1",56.76666667,7.475819585
"Fal","22","1",57.76666667,7.63257936
"Fal","22","1",58.76666667,7.648795888
"Fal","22","1",59.76666667,7.164101873
"Fal","22","1",60.76666667,6.653281229
"Fal","22","1",61.76666667,6.639767455
"Fal","22","1",62.76666667,7.082418619
"Fal","22","1",63.76666667,6.272793424
"Fal","22","1",64.76666667,6.576703178
"Fal","22","1",65.76666667,6.617244499
"Fal","22","1",66.76666667,6.495620536
"Fal","22","1",67.76666667,6.43706085
"Fal","22","1",68.76666667,6.364987391
"Fal","22","2",1.783333333,7.908860954
"Fal","22","2",2.783333333,7.333474503
"Fal","22","2",3.783333333,7.726274857
"Fal","22","2",4.783333333,7.884836468
"Fal","22","2",5.783333333,8.259618457
"Fal","22","2",6.783333333,9.261439544
"Fal","22","2",7.783333333,9.213390571
"Fal","22","2",8.783333333,8.941012956
"Fal","22","2",9.783333333,10.47107244
"Fal","22","2",10.78333333,11.93836795
"Fal","22","2",11.78333333,12.28402025
"Fal","22","2",12.78333333,14.00387318
"Fal","22","2",13.78333333,15.43813502
"Fal","22","2",14.78333333,18.04809517
"Fal","22","2",15.78333333,20.50610045
"Fal","22","2",16.78333333,24.24461085
"Fal","22","2",17.78333333,28.80896298
"Fal","22","2",18.78333333,33.73398271
"Fal","22","2",19.78333333,41.30620055
"Fal","22","2",20.78333333,49.37212159
"Fal","22","2",21.78333333,58.59722409
"Fal","22","2",22.78333333,68.17909023
"Fal","22","2",23.78333333,77.85315033
"Fal","22","2",24.78333333,84.79742815
"Fal","22","2",25.78333333,91.08553718
"Fal","22","2",26.78333333,95.56940728
"Fal","22","2",27.78333333,94.00361137
"Fal","22","2",28.78333333,84.81244345
"Fal","22","2",29.78333333,77.27235837
"Fal","22","2",30.78333333,69.24577743
"Fal","22","2",31.78333333,63.56879127
"Fal","22","2",32.78333333,56.034412
"Fal","22","2",33.78333333,49.6000539
"Fal","22","2",34.78333333,45.04140759
"Fal","22","2",35.78333333,40.60078157
"Fal","22","2",36.78333333,35.10157661
"Fal","22","2",37.78333333,31.81052226
"Fal","22","2",38.78333333,28.72367605
"Fal","22","2",39.78333333,26.63114328
"Fal","22","2",40.78333333,19.90578859
"Fal","22","2",41.78333333,14.26213641
"Fal","22","2",42.78333333,10.50110305
"Fal","22","2",43.78333333,9.730817949
"Fal","22","2",44.78333333,9.039213044
"Fal","22","2",45.78333333,9.249427301
"Fal","22","2",46.78333333,8.855425722
"Fal","22","2",47.78333333,8.473136081
"Fal","22","2",48.78333333,8.448811288
"Fal","22","2",49.78333333,8.005559513
"Fal","22","2",50.78333333,7.524469171
"Fal","22","2",51.78333333,7.553298554
"Fal","22","2",52.78333333,8.702870233
"Fal","22","2",53.78333333,7.764714035
"Fal","22","2",54.78333333,7.17581381
"Fal","22","2",55.78333333,6.707336324
"Fal","22","2",56.78333333,7.637384257
"Fal","22","2",57.78333333,7.068003927
"Fal","22","2",58.78333333,6.72985928
"Fal","22","2",59.78333333,6.59652338
"Fal","22","2",60.78333333,6.082399369
"Fal","22","2",61.78333333,6.012127746
"Fal","22","2",62.78333333,6.4493734
"Fal","22","2",63.78333333,6.008223767
"Fal","22","2",64.78333333,7.013648526
"Fal","22","2",65.78333333,6.887519972
"Fal","22","2",66.78333333,7.000134753
"Fal","22","2",67.78333333,6.738868462
"Fal","22","2",68.78333333,6.285406279
"Fal","22","3",1.816666667,7.491135195
"Fal","22","3",2.816666667,7.464107648
"Fal","22","3",3.816666667,7.72146996
"Fal","22","3",4.816666667,7.477621422
"Fal","22","3",5.816666667,8.519082911
"Fal","22","3",6.816666667,8.416378232
"Fal","22","3",7.816666667,8.963836218
"Fal","22","3",8.816666667,9.026600189
"Fal","22","3",9.816666667,10.31311144
"Fal","22","3",10.81666667,11.86209021
"Fal","22","3",11.81666667,12.14918282
"Fal","22","3",12.81666667,13.61347527
"Fal","22","3",13.81666667,15.69339519
"Fal","22","3",14.81666667,17.9504957
"Fal","22","3",15.81666667,20.14273009
"Fal","22","3",16.81666667,23.81427224
"Fal","22","3",17.81666667,28.29513928
"Fal","22","3",18.81666667,34.35621691
"Fal","22","3",19.81666667,41.06385354
"Fal","22","3",20.81666667,50.38835736
"Fal","22","3",21.81666667,59.24558492
"Fal","22","3",22.81666667,70.19054036
"Fal","22","3",23.81666667,78.90602345
"Fal","22","3",24.81666667,89.25697345
"Fal","22","3",25.81666667,97.22349318
"Fal","22","3",26.81666667,97.29556664
"Fal","22","3",27.81666667,95.19642713
"Fal","22","3",28.81666667,90.00173254
"Fal","22","3",29.81666667,80.57452403
"Fal","22","3",30.81666667,72.21940824
"Fal","22","3",31.81666667,64.56700868
"Fal","22","3",32.81666667,58.06598264
"Fal","22","3",33.81666667,51.89439236
"Fal","22","3",34.81666667,46.00689164
"Fal","22","3",35.81666667,39.00615627
"Fal","22","3",36.81666667,35.29347219
"Fal","22","3",37.81666667,33.23667584
"Fal","22","3",38.81666667,31.09729532
"Fal","22","3",39.81666667,26.06987121
"Fal","22","3",40.81666667,19.78296341
"Fal","22","3",41.81666667,15.1162069
"Fal","22","3",42.81666667,11.41913874
"Fal","22","3",43.81666667,10.07136505
"Fal","22","3",44.81666667,9.831720792
"Fal","22","3",45.81666667,9.519702774
"Fal","22","3",46.81666667,9.621806842
"Fal","22","3",47.81666667,8.821190829
"Fal","22","3",48.81666667,8.756925328
"Fal","22","3",49.81666667,8.43259476
"Fal","22","3",50.81666667,7.759909138
"Fal","22","3",51.81666667,8.066221341
"Fal","22","3",52.81666667,8.326586713
"Fal","22","3",53.81666667,6.886619054
"Fal","22","3",54.81666667,6.625953376
"Fal","22","3",55.81666667,8.243401929
"Fal","22","3",56.81666667,7.447590814
"Fal","22","3",57.81666667,7.380322252
"Fal","22","3",58.81666667,6.959593432
"Fal","22","3",59.81666667,6.363485861
"Fal","22","3",60.81666667,6.070687431
"Fal","22","3",61.81666667,6.689017653
"Fal","22","3",62.81666667,7.216355131
"Fal","22","3",63.81666667,6.722651934
"Fal","22","3",64.81666667,7.148786263
"Fal","22","3",65.81666667,7.081217395
